occurred_at,event,anonymous_id,user_id,account_id,session_id,scale_id,assessment_id,report_id,channel,plan_tier,utm_source,utm_medium,utm_campaign,method,is_email_verified,status,format,generation_ms,device_type,locale,exp_onboarding_flow
2025-08-26T17:24:00Z,submit_assessment,,u_00876,a_00876,s_6d76cde7,sc_103,as_19bdafcdb8,,paid_search,free,,,,,,started,,,desktop,ca-ES,control
2025-08-26T17:26:17Z,signup_completed,,u_00731,a_00731,s_4c87d31f,,,,organic,free,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-26T17:30:00Z,submit_assessment,,u_00876,a_00876,s_6d76cde7,sc_103,as_19bdafcdb8,,paid_search,free,,,,,,complete,,,desktop,ca-ES,control
2025-08-26T17:31:17Z,select_scale,,u_00731,a_00731,s_4c87d31f,sc_104,,,organic,free,,,,,,,,,desktop,ca-ES,control
2025-08-26T17:34:00Z,submit_assessment,,u_00876,a_00876,s_6d76cde7,sc_103,as_19bdafcdb8,,paid_search,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-26T17:35:33Z,signup_completed,,u_00527,a_00527,s_73729a17,,,,email,pro,,,,sso_azure,True,,,,desktop,fr-FR,control
2025-08-26T17:39:33Z,select_scale,,u_00527,a_00527,s_73729a17,sc_104,,,email,pro,,,,,,,,,desktop,fr-FR,control
2025-08-26T19:19:49Z,signup_completed,,u_01377,a_01377,s_2b9bf897,,,,referral,free,,,,email_password,True,,,,mobile,es-ES,control
2025-08-26T19:21:49Z,select_scale,,u_01377,a_01377,s_2b9bf897,sc_104,,,referral,free,,,,,,,,,mobile,es-ES,control
2025-08-26T19:25:49Z,submit_assessment,,u_01377,a_01377,s_2b9bf897,sc_104,as_806966643d,,referral,free,,,,,,started,,,mobile,es-ES,control
2025-08-26T19:27:49Z,submit_assessment,,u_01377,a_01377,s_2b9bf897,sc_104,as_806966643d,,referral,free,,,,,,complete,,,mobile,es-ES,control
2025-08-26T19:29:49Z,submit_assessment,,u_01377,a_01377,s_2b9bf897,sc_104,as_806966643d,,referral,free,,,,,,in_progress,,,mobile,es-ES,control
2025-08-26T20:20:57Z,signup_completed,,u_00827,a_00827,s_4d3e5dec,,,,organic,pro,,,,email_password,True,,,,mobile,fr-FR,control
2025-08-26T20:21:57Z,select_scale,,u_00827,a_00827,s_4d3e5dec,sc_105,,,organic,pro,,,,,,,,,mobile,fr-FR,control
2025-08-26T20:25:57Z,submit_assessment,,u_00827,a_00827,s_4d3e5dec,sc_105,as_7a4c246ab4,,organic,pro,,,,,,started,,,mobile,fr-FR,control
2025-08-26T20:32:57Z,submit_assessment,,u_00827,a_00827,s_4d3e5dec,sc_105,as_7a4c246ab4,,organic,pro,,,,,,in_progress,,,mobile,fr-FR,control
2025-08-26T20:39:57Z,submit_assessment,,u_00827,a_00827,s_4d3e5dec,sc_105,as_7a4c246ab4,,organic,pro,,,,,,complete,,,mobile,fr-FR,control
2025-08-27T08:00:01Z,signup_completed,,u_00697,a_00697,s_4993bfcf,,,,organic,free,,,,email_password,False,,,,mobile,ca-ES,control
2025-08-27T08:20:47Z,signup_completed,,u_00061,a_00061,s_efc9deda,,,,paid_search,business,,,,email_password,True,,,,desktop,es-ES,control
2025-08-27T08:23:47Z,select_scale,,u_00061,a_00061,s_efc9deda,sc_105,,,paid_search,business,,,,,,,,,desktop,es-ES,control
2025-08-27T08:49:00Z,signup_completed,,u_01054,a_01054,s_f56c4109,,,,paid_search,pro,,,,email_password,True,,,,mobile,ca-ES,control
2025-08-27T08:51:00Z,select_scale,,u_01054,a_01054,s_f56c4109,sc_105,,,paid_search,pro,,,,,,,,,mobile,ca-ES,control
2025-08-27T08:57:00Z,submit_assessment,,u_01054,a_01054,s_f56c4109,sc_105,as_8842a48da3,,paid_search,pro,,,,,,started,,,mobile,ca-ES,control
2025-08-27T08:59:57Z,signup_completed,,u_00530,a_00530,s_db0faa63,,,,organic,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-27T09:02:00Z,submit_assessment,,u_01054,a_01054,s_f56c4109,sc_105,as_8842a48da3,,paid_search,pro,,,,,,in_progress,,,mobile,ca-ES,control
2025-08-27T09:03:57Z,select_scale,,u_00530,a_00530,s_db0faa63,sc_101,,,organic,free,,,,,,,,,desktop,fr-FR,control
2025-08-27T09:06:57Z,submit_assessment,,u_00530,a_00530,s_db0faa63,sc_101,as_f9cf8caccc,,organic,free,,,,,,started,,,desktop,fr-FR,control
2025-08-27T09:13:00Z,submit_assessment,,u_01054,a_01054,s_f56c4109,sc_105,as_8842a48da3,,paid_search,pro,,,,,,complete,,,mobile,ca-ES,control
2025-08-27T09:17:57Z,submit_assessment,,u_00530,a_00530,s_db0faa63,sc_101,as_f9cf8caccc,,organic,free,,,,,,complete,,,desktop,fr-FR,control
2025-08-27T09:18:57Z,submit_assessment,,u_00530,a_00530,s_db0faa63,sc_101,as_f9cf8caccc,,organic,free,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-27T09:33:06Z,signup_completed,,u_00408,a_00408,s_0a99083f,,,,referral,free,,,,email_password,True,,,,mobile,ca-ES,control
2025-08-27T09:35:06Z,select_scale,,u_00408,a_00408,s_0a99083f,sc_105,,,referral,free,,,,,,,,,mobile,ca-ES,control
2025-08-27T10:23:54Z,signup_completed,,u_00950,a_00950,s_f2af7869,,,,organic,free,,,,email_password,True,,,,tablet,en-US,control
2025-08-27T10:26:54Z,select_scale,,u_00950,a_00950,s_f2af7869,sc_102,,,organic,free,,,,,,,,,tablet,en-US,control
2025-08-27T10:32:54Z,submit_assessment,,u_00950,a_00950,s_f2af7869,sc_102,as_ef402f16c7,,organic,free,,,,,,started,,,tablet,en-US,control
2025-08-27T10:32:54Z,submit_assessment,,u_00950,a_00950,s_f2af7869,sc_102,as_ef402f16c7,,organic,free,,,,,,complete,,,tablet,en-US,control
2025-08-27T10:36:34Z,signup_completed,,u_01142,a_01142,s_525f045a,,,,organic,pro,,,,email_password,True,,,,mobile,fr-FR,control
2025-08-27T10:38:34Z,select_scale,,u_01142,a_01142,s_525f045a,sc_105,,,organic,pro,,,,,,,,,mobile,fr-FR,control
2025-08-27T10:38:54Z,submit_assessment,,u_00950,a_00950,s_f2af7869,sc_102,as_ef402f16c7,,organic,free,,,,,,in_progress,,,tablet,en-US,control
2025-08-27T10:48:11Z,signup_completed,,u_00673,a_00673,s_d72064d5,,,,paid_search,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-08-27T10:51:11Z,select_scale,,u_00673,a_00673,s_d72064d5,sc_101,,,paid_search,free,,,,,,,,,desktop,ca-ES,control
2025-08-27T10:51:11Z,submit_assessment,,u_00673,a_00673,s_d72064d5,sc_101,as_8ee1004d87,,paid_search,free,,,,,,started,,,desktop,ca-ES,control
2025-08-27T10:53:54Z,generate_report,,u_00950,a_00950,s_f2af7869,sc_102,as_ef402f16c7,r_c29d4d7058,organic,free,,,,,,,web,2376,tablet,en-US,control
2025-08-27T10:54:11Z,submit_assessment,,u_00673,a_00673,s_d72064d5,sc_101,as_8ee1004d87,,paid_search,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-27T11:01:11Z,submit_assessment,,u_00673,a_00673,s_d72064d5,sc_101,as_8ee1004d87,,paid_search,free,,,,,,complete,,,desktop,ca-ES,control
2025-08-27T11:02:09Z,signup_completed,,u_01372,a_01372,s_6cbdbfb0,,,,paid_search,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-27T11:06:09Z,select_scale,,u_01372,a_01372,s_6cbdbfb0,sc_102,,,paid_search,free,,,,,,,,,desktop,fr-FR,control
2025-08-27T11:09:09Z,submit_assessment,,u_01372,a_01372,s_6cbdbfb0,sc_102,as_c6f266cb50,,paid_search,free,,,,,,started,,,desktop,fr-FR,control
2025-08-27T11:11:09Z,submit_assessment,,u_01372,a_01372,s_6cbdbfb0,sc_102,as_c6f266cb50,,paid_search,free,,,,,,complete,,,desktop,fr-FR,control
2025-08-27T11:12:09Z,submit_assessment,,u_01372,a_01372,s_6cbdbfb0,sc_102,as_c6f266cb50,,paid_search,free,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-27T11:12:29Z,signup_completed,,u_01317,a_01317,s_7fa46931,,,,organic,free,,,,sso_azure,True,,,,desktop,en-US,control
2025-08-27T11:14:29Z,select_scale,,u_01317,a_01317,s_7fa46931,sc_103,,,organic,free,,,,,,,,,desktop,en-US,control
2025-08-27T12:24:41Z,signup_completed,,u_00235,a_00235,s_bc262041,,,,paid_search,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-08-27T12:25:41Z,select_scale,,u_00235,a_00235,s_bc262041,sc_104,,,paid_search,free,,,,,,,,,desktop,ca-ES,control
2025-08-27T12:32:41Z,submit_assessment,,u_00235,a_00235,s_bc262041,sc_104,as_a9a0689a79,,paid_search,free,,,,,,started,,,desktop,ca-ES,control
2025-08-27T12:33:41Z,submit_assessment,,u_00235,a_00235,s_bc262041,sc_104,as_a9a0689a79,,paid_search,free,,,,,,complete,,,desktop,ca-ES,control
2025-08-27T12:36:41Z,submit_assessment,,u_00235,a_00235,s_bc262041,sc_104,as_a9a0689a79,,paid_search,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-27T12:50:51Z,signup_completed,,u_00329,a_00329,s_55e7b264,,,,paid_search,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-27T13:05:22Z,signup_completed,,u_00773,a_00773,s_da194597,,,,paid_search,free,,,,sso_google,True,,,,desktop,fr-FR,control
2025-08-27T13:07:22Z,select_scale,,u_00773,a_00773,s_da194597,sc_104,,,paid_search,free,,,,,,,,,desktop,fr-FR,control
2025-08-27T13:10:22Z,submit_assessment,,u_00773,a_00773,s_da194597,sc_104,as_da709f2ec1,,paid_search,free,,,,,,started,,,desktop,fr-FR,control
2025-08-27T13:17:22Z,submit_assessment,,u_00773,a_00773,s_da194597,sc_104,as_da709f2ec1,,paid_search,free,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-27T13:25:44Z,signup_completed,,u_00027,a_00027,s_01daf903,,,,organic,free,,,,sso_google,True,,,,desktop,fr-FR,control
2025-08-27T13:26:22Z,submit_assessment,,u_00773,a_00773,s_da194597,sc_104,as_da709f2ec1,,paid_search,free,,,,,,complete,,,desktop,fr-FR,control
2025-08-27T13:42:42Z,signup_completed,,u_00478,a_00478,s_4a647549,,,,email,free,,,,email_password,True,,,,mobile,es-ES,control
2025-08-27T13:47:42Z,select_scale,,u_00478,a_00478,s_4a647549,sc_101,,,email,free,,,,,,,,,mobile,es-ES,control
2025-08-27T13:56:03Z,signup_completed,,u_01297,a_01297,s_a19e0938,,,,paid_search,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-27T14:00:03Z,select_scale,,u_01297,a_01297,s_a19e0938,sc_104,,,paid_search,free,,,,,,,,,desktop,en-US,control
2025-08-27T14:02:21Z,signup_completed,,u_00377,a_00377,s_4f97e104,,,,organic,pro,,,,sso_google,True,,,,desktop,es-ES,control
2025-08-27T14:04:03Z,submit_assessment,,u_01297,a_01297,s_a19e0938,sc_104,as_072306aeef,,paid_search,free,,,,,,in_progress,,,desktop,en-US,control
2025-08-27T14:05:03Z,submit_assessment,,u_01297,a_01297,s_a19e0938,sc_104,as_072306aeef,,paid_search,free,,,,,,started,,,desktop,en-US,control
2025-08-27T14:05:21Z,select_scale,,u_00377,a_00377,s_4f97e104,sc_101,,,organic,pro,,,,,,,,,desktop,es-ES,control
2025-08-27T14:07:21Z,submit_assessment,,u_00377,a_00377,s_4f97e104,sc_101,as_4237d6c6ec,,organic,pro,,,,,,in_progress,,,desktop,es-ES,control
2025-08-27T14:10:21Z,submit_assessment,,u_00377,a_00377,s_4f97e104,sc_101,as_4237d6c6ec,,organic,pro,,,,,,started,,,desktop,es-ES,control
2025-08-27T14:13:21Z,submit_assessment,,u_00377,a_00377,s_4f97e104,sc_101,as_4237d6c6ec,,organic,pro,,,,,,complete,,,desktop,es-ES,control
2025-08-27T14:21:03Z,submit_assessment,,u_01297,a_01297,s_a19e0938,sc_104,as_072306aeef,,paid_search,free,,,,,,complete,,,desktop,en-US,control
2025-08-27T14:28:40Z,signup_completed,,u_00283,a_00283,s_fea7d376,,,,paid_search,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-27T14:29:40Z,select_scale,,u_00283,a_00283,s_fea7d376,sc_105,,,paid_search,free,,,,,,,,,desktop,en-US,control
2025-08-27T14:29:46Z,signup_completed,,u_00940,a_00940,s_925a8c61,,,,paid_search,business,,,,email_password,True,,,,desktop,ca-ES,control
2025-08-27T14:31:46Z,select_scale,,u_00940,a_00940,s_925a8c61,sc_102,,,paid_search,business,,,,,,,,,desktop,ca-ES,control
2025-08-27T14:35:46Z,submit_assessment,,u_00940,a_00940,s_925a8c61,sc_102,as_2353d16919,,paid_search,business,,,,,,started,,,desktop,ca-ES,control
2025-08-27T14:40:46Z,submit_assessment,,u_00940,a_00940,s_925a8c61,sc_102,as_2353d16919,,paid_search,business,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-27T14:48:46Z,submit_assessment,,u_00940,a_00940,s_925a8c61,sc_102,as_2353d16919,,paid_search,business,,,,,,complete,,,desktop,ca-ES,control
2025-08-27T16:02:50Z,signup_completed,,u_00173,a_00173,s_4f6d38f0,,,,direct,pro,,,,email_password,True,,,,mobile,en-US,control
2025-08-27T16:07:50Z,select_scale,,u_00173,a_00173,s_4f6d38f0,sc_102,,,direct,pro,,,,,,,,,mobile,en-US,control
2025-08-27T16:11:50Z,submit_assessment,,u_00173,a_00173,s_4f6d38f0,sc_102,as_178529f13c,,direct,pro,,,,,,started,,,mobile,en-US,control
2025-08-27T16:14:06Z,signup_completed,,u_01196,a_01196,s_9a83a5e8,,,,paid_search,free,,,,email_password,True,,,,mobile,fr-FR,control
2025-08-27T16:14:50Z,generate_report,,u_00173,a_00173,s_4f6d38f0,sc_102,as_178529f13c,r_d29c04405e,direct,pro,,,,,,,web,1559,mobile,en-US,control
2025-08-27T16:15:06Z,select_scale,,u_01196,a_01196,s_9a83a5e8,sc_105,,,paid_search,free,,,,,,,,,mobile,fr-FR,control
2025-08-27T16:17:50Z,submit_assessment,,u_00173,a_00173,s_4f6d38f0,sc_102,as_178529f13c,,direct,pro,,,,,,in_progress,,,mobile,en-US,control
2025-08-27T16:23:50Z,submit_assessment,,u_00173,a_00173,s_4f6d38f0,sc_102,as_178529f13c,,direct,pro,,,,,,complete,,,mobile,en-US,control
2025-08-27T16:47:47Z,signup_completed,,u_00035,a_00035,s_19585586,,,,paid_search,free,,,,email_password,True,,,,desktop,es-ES,control
2025-08-27T16:49:47Z,select_scale,,u_00035,a_00035,s_19585586,sc_104,,,paid_search,free,,,,,,,,,desktop,es-ES,control
2025-08-27T17:19:50Z,signup_completed,,u_00127,a_00127,s_54a13a71,,,,email,pro,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-27T17:21:41Z,signup_completed,,u_00438,a_00438,s_b0a45255,,,,paid_search,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-27T17:44:01Z,signup_completed,,u_01126,a_01126,s_7a1141a7,,,,direct,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-27T18:07:09Z,signup_completed,,u_01129,a_01129,s_9d44793f,,,,direct,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-27T18:10:09Z,select_scale,,u_01129,a_01129,s_9d44793f,sc_105,,,direct,free,,,,,,,,,desktop,en-US,control
2025-08-27T18:12:09Z,submit_assessment,,u_01129,a_01129,s_9d44793f,sc_105,as_8f23755a8c,,direct,free,,,,,,started,,,desktop,en-US,control
2025-08-27T18:14:58Z,signup_completed,,u_00537,a_00537,s_83f733fb,,,,email,free,,,,email_password,True,,,,tablet,en-US,control
2025-08-27T18:18:58Z,submit_assessment,,u_00537,a_00537,s_83f733fb,sc_103,as_99adb6596e,,email,free,,,,,,started,,,tablet,en-US,control
2025-08-27T18:19:58Z,select_scale,,u_00537,a_00537,s_83f733fb,sc_103,,,email,free,,,,,,,,,tablet,en-US,control
2025-08-27T18:23:09Z,submit_assessment,,u_01129,a_01129,s_9d44793f,sc_105,as_8f23755a8c,,direct,free,,,,,,complete,,,desktop,en-US,control
2025-08-27T18:25:09Z,submit_assessment,,u_01129,a_01129,s_9d44793f,sc_105,as_8f23755a8c,,direct,free,,,,,,in_progress,,,desktop,en-US,control
2025-08-27T18:25:58Z,submit_assessment,,u_00537,a_00537,s_83f733fb,sc_103,as_99adb6596e,,email,free,,,,,,in_progress,,,tablet,en-US,control
2025-08-27T18:26:58Z,submit_assessment,,u_00537,a_00537,s_83f733fb,sc_103,as_99adb6596e,,email,free,,,,,,complete,,,tablet,en-US,control
2025-08-27T18:28:47Z,signup_completed,,u_00777,a_00777,s_b2b5a00d,,,,email,free,,,,sso_google,True,,,,desktop,es-ES,control
2025-08-27T18:31:47Z,submit_assessment,,u_00777,a_00777,s_b2b5a00d,sc_105,as_3bdecc2128,,email,free,,,,,,started,,,desktop,es-ES,control
2025-08-27T18:33:09Z,generate_report,,u_01129,a_01129,s_9d44793f,sc_105,as_8f23755a8c,r_470459118e,direct,free,,,,,,,web,2066,desktop,en-US,control
2025-08-27T18:33:47Z,select_scale,,u_00777,a_00777,s_b2b5a00d,sc_105,,,email,free,,,,,,,,,desktop,es-ES,control
2025-08-27T18:40:22Z,signup_completed,,u_01447,a_01447,s_986d00dd,,,,organic,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-27T18:41:22Z,select_scale,,u_01447,a_01447,s_986d00dd,sc_105,,,organic,free,,,,,,,,,desktop,fr-FR,control
2025-08-27T18:44:47Z,submit_assessment,,u_00777,a_00777,s_b2b5a00d,sc_105,as_3bdecc2128,,email,free,,,,,,in_progress,,,desktop,es-ES,control
2025-08-27T18:50:47Z,submit_assessment,,u_00777,a_00777,s_b2b5a00d,sc_105,as_3bdecc2128,,email,free,,,,,,complete,,,desktop,es-ES,control
2025-08-27T19:28:28Z,signup_completed,,u_01021,a_01021,s_35ad8c23,,,,organic,pro,,,,email_password,True,,,,mobile,fr-FR,control
2025-08-27T19:32:28Z,select_scale,,u_01021,a_01021,s_35ad8c23,sc_104,,,organic,pro,,,,,,,,,mobile,fr-FR,control
2025-08-27T19:40:18Z,signup_completed,,u_01215,a_01215,s_34a771d8,,,,email,free,,,,sso_azure,True,,,,desktop,ca-ES,control
2025-08-27T19:44:18Z,select_scale,,u_01215,a_01215,s_34a771d8,sc_103,,,email,free,,,,,,,,,desktop,ca-ES,control
2025-08-27T19:45:18Z,submit_assessment,,u_01215,a_01215,s_34a771d8,sc_103,as_27c31944da,,email,free,,,,,,started,,,desktop,ca-ES,control
2025-08-27T19:47:18Z,submit_assessment,,u_01215,a_01215,s_34a771d8,sc_103,as_27c31944da,,email,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-27T19:53:28Z,signup_completed,,u_00181,a_00181,s_1c3463fc,,,,paid_search,free,,,,email_password,True,,,,desktop,es-ES,control
2025-08-27T19:57:28Z,select_scale,,u_00181,a_00181,s_1c3463fc,sc_102,,,paid_search,free,,,,,,,,,desktop,es-ES,control
2025-08-27T20:01:28Z,submit_assessment,,u_00181,a_00181,s_1c3463fc,sc_102,as_9b0fc6cd8b,,paid_search,free,,,,,,in_progress,,,desktop,es-ES,control
2025-08-27T20:02:18Z,submit_assessment,,u_01215,a_01215,s_34a771d8,sc_103,as_27c31944da,,email,free,,,,,,complete,,,desktop,ca-ES,control
2025-08-27T20:03:28Z,submit_assessment,,u_00181,a_00181,s_1c3463fc,sc_102,as_9b0fc6cd8b,,paid_search,free,,,,,,started,,,desktop,es-ES,control
2025-08-27T20:04:28Z,submit_assessment,,u_00181,a_00181,s_1c3463fc,sc_102,as_9b0fc6cd8b,,paid_search,free,,,,,,complete,,,desktop,es-ES,control
2025-08-27T20:06:18Z,generate_report,,u_01215,a_01215,s_34a771d8,sc_103,as_27c31944da,r_3e043fe3a6,email,free,,,,,,,web,1884,desktop,ca-ES,control
2025-08-27T20:20:54Z,signup_completed,,u_00635,a_00635,s_a785d598,,,,organic,free,,,,email_password,True,,,,mobile,en-US,control
2025-08-27T20:24:54Z,select_scale,,u_00635,a_00635,s_a785d598,sc_105,,,organic,free,,,,,,,,,mobile,en-US,control
2025-08-27T20:39:10Z,signup_completed,,u_01381,a_01381,s_bd172b21,,,,referral,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-27T20:43:10Z,select_scale,,u_01381,a_01381,s_bd172b21,sc_104,,,referral,free,,,,,,,,,desktop,en-US,control
2025-08-28T09:05:18Z,signup_completed,,u_01303,a_01303,s_e19ebef4,,,,direct,free,,,,sso_azure,True,,,,mobile,es-ES,control
2025-08-28T09:08:18Z,select_scale,,u_01303,a_01303,s_e19ebef4,sc_105,,,direct,free,,,,,,,,,mobile,es-ES,control
2025-08-28T09:08:33Z,signup_completed,,u_00736,a_00736,s_ad092944,,,,paid_search,free,,,,email_password,True,,,,mobile,ca-ES,control
2025-08-28T09:10:18Z,submit_assessment,,u_01303,a_01303,s_e19ebef4,sc_105,as_66549545dc,,direct,free,,,,,,started,,,mobile,es-ES,control
2025-08-28T09:11:33Z,submit_assessment,,u_00736,a_00736,s_ad092944,sc_104,as_4da01f9b55,,paid_search,free,,,,,,started,,,mobile,ca-ES,control
2025-08-28T09:12:33Z,select_scale,,u_00736,a_00736,s_ad092944,sc_104,,,paid_search,free,,,,,,,,,mobile,ca-ES,control
2025-08-28T09:13:18Z,submit_assessment,,u_01303,a_01303,s_e19ebef4,sc_105,as_66549545dc,,direct,free,,,,,,in_progress,,,mobile,es-ES,control
2025-08-28T09:18:33Z,submit_assessment,,u_00736,a_00736,s_ad092944,sc_104,as_4da01f9b55,,paid_search,free,,,,,,complete,,,mobile,ca-ES,control
2025-08-28T09:26:33Z,submit_assessment,,u_00736,a_00736,s_ad092944,sc_104,as_4da01f9b55,,paid_search,free,,,,,,in_progress,,,mobile,ca-ES,control
2025-08-28T09:29:18Z,submit_assessment,,u_01303,a_01303,s_e19ebef4,sc_105,as_66549545dc,,direct,free,,,,,,complete,,,mobile,es-ES,control
2025-08-28T09:50:12Z,signup_completed,,u_00836,a_00836,s_a1ffef4b,,,,paid_search,business,,,,sso_google,True,,,,desktop,es-ES,control
2025-08-28T09:54:12Z,select_scale,,u_00836,a_00836,s_a1ffef4b,sc_105,,,paid_search,business,,,,,,,,,desktop,es-ES,control
2025-08-28T09:59:12Z,submit_assessment,,u_00836,a_00836,s_a1ffef4b,sc_105,as_8eb0aee409,,paid_search,business,,,,,,started,,,desktop,es-ES,control
2025-08-28T10:00:20Z,signup_completed,,u_00289,a_00289,s_a22d57ba,,,,organic,free,,,,email_password,True,,,,mobile,fr-FR,control
2025-08-28T10:03:12Z,submit_assessment,,u_00836,a_00836,s_a1ffef4b,sc_105,as_8eb0aee409,,paid_search,business,,,,,,in_progress,,,desktop,es-ES,control
2025-08-28T10:03:12Z,submit_assessment,,u_00836,a_00836,s_a1ffef4b,sc_105,as_8eb0aee409,,paid_search,business,,,,,,complete,,,desktop,es-ES,control
2025-08-28T10:04:20Z,select_scale,,u_00289,a_00289,s_a22d57ba,sc_103,,,organic,free,,,,,,,,,mobile,fr-FR,control
2025-08-28T10:08:20Z,submit_assessment,,u_00289,a_00289,s_a22d57ba,sc_103,as_ef0f59b671,,organic,free,,,,,,started,,,mobile,fr-FR,control
2025-08-28T10:14:20Z,submit_assessment,,u_00289,a_00289,s_a22d57ba,sc_103,as_ef0f59b671,,organic,free,,,,,,in_progress,,,mobile,fr-FR,control
2025-08-28T10:15:54Z,signup_completed,,u_01229,a_01229,s_c825ddcf,,,,email,free,,,,sso_google,True,,,,desktop,fr-FR,control
2025-08-28T10:23:20Z,submit_assessment,,u_00289,a_00289,s_a22d57ba,sc_103,as_ef0f59b671,,organic,free,,,,,,complete,,,mobile,fr-FR,control
2025-08-28T10:59:54Z,signup_completed,,u_01430,a_01430,s_77cf9a01,,,,paid_search,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-08-28T11:02:54Z,select_scale,,u_01430,a_01430,s_77cf9a01,sc_105,,,paid_search,free,,,,,,,,,desktop,ca-ES,control
2025-08-28T11:32:14Z,signup_completed,,u_00459,a_00459,s_c08ca371,,,,paid_search,pro,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-28T11:36:22Z,signup_completed,,u_00708,a_00708,s_ca8bf02f,,,,organic,free,,,,sso_google,True,,,,desktop,es-ES,control
2025-08-28T11:37:14Z,select_scale,,u_00459,a_00459,s_c08ca371,sc_103,,,paid_search,pro,,,,,,,,,desktop,fr-FR,control
2025-08-28T11:39:32Z,signup_completed,,u_00540,a_00540,s_9d3bfa63,,,,direct,free,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-28T11:39:41Z,signup_completed,,u_00411,a_00411,s_9a5b5add,,,,organic,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-28T11:40:41Z,select_scale,,u_00411,a_00411,s_9a5b5add,sc_104,,,organic,free,,,,,,,,,desktop,en-US,control
2025-08-28T11:54:04Z,signup_completed,,u_00461,a_00461,s_12b296df,,,,email,pro,,,,email_password,False,,,,mobile,ca-ES,control
2025-08-28T11:58:04Z,select_scale,,u_00461,a_00461,s_12b296df,sc_101,,,email,pro,,,,,,,,,mobile,ca-ES,control
2025-08-28T11:58:04Z,submit_assessment,,u_00461,a_00461,s_12b296df,sc_101,as_167bfb82f2,,email,pro,,,,,,started,,,mobile,ca-ES,control
2025-08-28T12:02:04Z,submit_assessment,,u_00461,a_00461,s_12b296df,sc_101,as_167bfb82f2,,email,pro,,,,,,in_progress,,,mobile,ca-ES,control
2025-08-28T12:06:04Z,submit_assessment,,u_00461,a_00461,s_12b296df,sc_101,as_167bfb82f2,,email,pro,,,,,,complete,,,mobile,ca-ES,control
2025-08-28T12:10:00Z,signup_completed,,u_01228,a_01228,s_68156dc4,,,,email,business,,,,email_password,True,,,,desktop,ca-ES,control
2025-08-28T12:15:00Z,select_scale,,u_01228,a_01228,s_68156dc4,sc_101,,,email,business,,,,,,,,,desktop,ca-ES,control
2025-08-28T12:17:00Z,submit_assessment,,u_01228,a_01228,s_68156dc4,sc_101,as_729b06cf21,,email,business,,,,,,started,,,desktop,ca-ES,control
2025-08-28T12:21:39Z,signup_completed,,u_00425,a_00425,s_427c1b0e,,,,email,pro,,,,sso_azure,True,,,,desktop,en-US,control
2025-08-28T12:25:00Z,submit_assessment,,u_01228,a_01228,s_68156dc4,sc_101,as_729b06cf21,,email,business,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-28T12:25:00Z,submit_assessment,,u_01228,a_01228,s_68156dc4,sc_101,as_729b06cf21,,email,business,,,,,,complete,,,desktop,ca-ES,control
2025-08-28T12:25:39Z,select_scale,,u_00425,a_00425,s_427c1b0e,sc_101,,,email,pro,,,,,,,,,desktop,en-US,control
2025-08-28T12:25:39Z,submit_assessment,,u_00425,a_00425,s_427c1b0e,sc_101,as_f9f586c869,,email,pro,,,,,,started,,,desktop,en-US,control
2025-08-28T12:29:28Z,signup_completed,,u_00875,a_00875,s_4605eea9,,,,email,business,,,,email_password,True,,,,desktop,ca-ES,control
2025-08-28T12:31:05Z,signup_completed,,u_00919,a_00919,s_e5fafb1e,,,,organic,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-28T12:33:28Z,select_scale,,u_00875,a_00875,s_4605eea9,sc_105,,,email,business,,,,,,,,,desktop,ca-ES,control
2025-08-28T12:33:39Z,submit_assessment,,u_00425,a_00425,s_427c1b0e,sc_101,as_f9f586c869,,email,pro,,,,,,in_progress,,,desktop,en-US,control
2025-08-28T12:34:05Z,submit_assessment,,u_00919,a_00919,s_e5fafb1e,sc_101,as_bc43436fd1,,organic,free,,,,,,started,,,desktop,en-US,control
